,Zip,Locality,Commune,CommuneFSO,District,DistrictFSO,Canton,CantonFSO,Language
328,3368,Bleienbach,Bleienbach,324,Verwaltungskreis Oberaargau,244,BE,2,de
329,4917,Busswil b. Melchnau,Busswil bei Melchnau,325,Verwaltungskreis Oberaargau,244,BE,2,de
330,4955,Gondiswil,Gondiswil,326,Verwaltungskreis Oberaargau,244,BE,2,de
331,4900,Langenthal,Langenthal,329,Verwaltungskreis Oberaargau,244,BE,2,de
332,4916,Untersteckholz,Langenthal,329,Verwaltungskreis Oberaargau,244,BE,2,de
333,4924,Obersteckholz,Langenthal,329,Verwaltungskreis Oberaargau,244,BE,2,de
334,4932,Lotzwil,Lotzwil,331,Verwaltungskreis Oberaargau,244,BE,2,de
335,4932,Gutenburg,Madiswil,332,Verwaltungskreis Oberaargau,244,BE,2,de
336,4934,Madiswil,Madiswil,332,Verwaltungskreis Oberaargau,244,BE,2,de
337,4935,Leimiswil,Madiswil,332,Verwaltungskreis Oberaargau,244,BE,2,de
338,4936,Kleindietwil,Madiswil,332,Verwaltungskreis Oberaargau,244,BE,2,de
339,4917,Melchnau,Melchnau,333,Verwaltungskreis Oberaargau,244,BE,2,de
340,4943,Oeschenbach,Oeschenbach,335,Verwaltungskreis Oberaargau,244,BE,2,de
341,4919,Reisiswil,Reisiswil,336,Verwaltungskreis Oberaargau,244,BE,2,de
342,4914,Roggwil BE,Roggwil (BE),337,Verwaltungskreis Oberaargau,244,BE,2,de
343,4938,Rohrbach,Rohrbach,338,Verwaltungskreis Oberaargau,244,BE,2,de
344,4938,Rohrbachgraben,Rohrbachgraben,339,Verwaltungskreis Oberaargau,244,BE,2,de
345,4933,Rütschelen,Rütschelen,340,Verwaltungskreis Oberaargau,244,BE,2,de
346,4911,Schwarzhäusern,Schwarzhäusern,341,Verwaltungskreis Oberaargau,244,BE,2,de
347,4922,Bützberg,Thunstetten,342,Verwaltungskreis Oberaargau,244,BE,2,de
348,4922,Thunstetten,Thunstetten,342,Verwaltungskreis Oberaargau,244,BE,2,de
349,4937,Ursenbach,Ursenbach,344,Verwaltungskreis Oberaargau,244,BE,2,de
350,4923,Wynau,Wynau,345,Verwaltungskreis Oberaargau,244,BE,2,de
351,3004,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
352,3005,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
353,3006,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
354,3007,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
355,3008,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
356,3010,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
357,3011,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
358,3012,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
359,3013,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
360,3014,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
361,3015,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
362,3018,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
363,3019,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
364,3020,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
365,3027,Bern,Bern,351,Verwaltungskreis Bern-Mittelland,246,BE,2,de
366,3065,Bolligen,Bolligen,352,Verwaltungskreis Bern-Mittelland,246,BE,2,de
367,3047,Bremgarten b. Bern,Bremgarten bei Bern,353,Verwaltungskreis Bern-Mittelland,246,BE,2,de
368,3037,Herrenschwanden,Kirchlindach,354,Verwaltungskreis Bern-Mittelland,246,BE,2,de
369,3038,Kirchlindach,Kirchlindach,354,Verwaltungskreis Bern-Mittelland,246,BE,2,de
370,3084,Wabern,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
371,3095,Spiegel b. Bern,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
372,3097,Liebefeld,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
373,3098,Köniz,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
374,3098,Köniz,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
375,3098,Schliern b. Köniz,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
376,3144,Gasel,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
377,3145,Niederscherli,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
378,3147,Mittelhäusern,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
379,3172,Niederwangen b. Bern,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
380,3173,Oberwangen b. Bern,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
381,3174,Thörishaus,Köniz,355,Verwaltungskreis Bern-Mittelland,246,BE,2,de
382,3073,Gümligen,Muri bei Bern,356,Verwaltungskreis Bern-Mittelland,246,BE,2,de
383,3074,Muri b. Bern,Muri bei Bern,356,Verwaltungskreis Bern-Mittelland,246,BE,2,de
384,3096,Oberbalm,Oberbalm,357,Verwaltungskreis Bern-Mittelland,246,BE,2,de
385,3066,Stettlen,Stettlen,358,Verwaltungskreis Bern-Mittelland,246,BE,2,de
386,3067,Boll,Vechigen,359,Verwaltungskreis Bern-Mittelland,246,BE,2,de
387,3068,Utzigen,Vechigen,359,Verwaltungskreis Bern-Mittelland,246,BE,2,de
388,3032,Hinterkappelen,Wohlen bei Bern,360,Verwaltungskreis Bern-Mittelland,246,BE,2,de
389,3033,Wohlen b. Bern,Wohlen bei Bern,360,Verwaltungskreis Bern-Mittelland,246,BE,2,de
390,3034,Murzelen,Wohlen bei Bern,360,Verwaltungskreis Bern-Mittelland,246,BE,2,de
391,3043,Uettligen,Wohlen bei Bern,360,Verwaltungskreis Bern-Mittelland,246,BE,2,de
392,3044,Innerberg,Wohlen bei Bern,360,Verwaltungskreis Bern-Mittelland,246,BE,2,de
393,3049,Säriswil,Wohlen bei Bern,360,Verwaltungskreis Bern-Mittelland,246,BE,2,de
394,3052,Zollikofen,Zollikofen,361,Verwaltungskreis Bern-Mittelland,246,BE,2,de
395,3048,Worblaufen,Ittigen,362,Verwaltungskreis Bern-Mittelland,246,BE,2,de
396,3063,Ittigen,Ittigen,362,Verwaltungskreis Bern-Mittelland,246,BE,2,de
397,3072,Ostermundigen,Ostermundigen,363,Verwaltungskreis Bern-Mittelland,246,BE,2,de
398,2502,Biel/Bienne,Biel/Bienne,371,Verwaltungskreis Biel/Bienne,242,BE,2,de
399,2503,Biel/Bienne,Biel/Bienne,371,Verwaltungskreis Biel/Bienne,242,BE,2,de
400,2504,Biel/Bienne,Biel/Bienne,371,Verwaltungskreis Biel/Bienne,242,BE,2,de
401,2505,Biel/Bienne,Biel/Bienne,371,Verwaltungskreis Biel/Bienne,242,BE,2,de
402,2532,Magglingen/Macolin,Evilard,372,Verwaltungskreis Biel/Bienne,242,BE,2,fr
403,2533,Evilard,Evilard,372,Verwaltungskreis Biel/Bienne,242,BE,2,fr
404,3296,Arch,Arch,381,Verwaltungskreis Seeland,243,BE,2,de
405,3263,Büetigen,Büetigen,382,Verwaltungskreis Seeland,243,BE,2,de
406,3294,Büren an der Aare,Büren an der Aare,383,Verwaltungskreis Seeland,243,BE,2,de
407,3264,Diessbach b. Büren,Diessbach bei Büren,385,Verwaltungskreis Seeland,243,BE,2,de
408,3293,Dotzigen,Dotzigen,386,Verwaltungskreis Seeland,243,BE,2,de
409,2543,Lengnau BE,Lengnau (BE),387,Verwaltungskreis Biel/Bienne,242,BE,2,de
410,3297,Leuzigen,Leuzigen,388,Verwaltungskreis Seeland,243,BE,2,de
411,3294,Meienried,Meienried,389,Verwaltungskreis Seeland,243,BE,2,de
412,2554,Meinisberg,Meinisberg,390,Verwaltungskreis Biel/Bienne,242,BE,2,de
413,3298,Oberwil b. Büren,Oberwil bei Büren,391,Verwaltungskreis Seeland,243,BE,2,de
414,2542,Pieterlen,Pieterlen,392,Verwaltungskreis Biel/Bienne,242,BE,2,de
415,3295,Rüti b. Büren,Rüti bei Büren,393,Verwaltungskreis Seeland,243,BE,2,de
416,3251,Wengi b. Büren,Wengi,394,Verwaltungskreis Seeland,243,BE,2,de
417,3426,Aefligen,Aefligen,401,Verwaltungskreis Emmental,245,BE,2,de
418,3473,Alchenstorf,Alchenstorf,402,Verwaltungskreis Emmental,245,BE,2,de
419,3323,Bäriswil BE,Bäriswil,403,Verwaltungskreis Bern-Mittelland,246,BE,2,de
420,3400,Burgdorf,Burgdorf,404,Verwaltungskreis Emmental,245,BE,2,de
421,3423,Ersigen,Ersigen,405,Verwaltungskreis Emmental,245,BE,2,de
422,3424,Niederösch,Ersigen,405,Verwaltungskreis Emmental,245,BE,2,de
423,3424,Oberösch,Ersigen,405,Verwaltungskreis Emmental,245,BE,2,de
424,3415,Hasle b. Burgdorf,Hasle bei Burgdorf,406,Verwaltungskreis Emmental,245,BE,2,de
425,3415,Schafhausen im Emmental,Hasle bei Burgdorf,406,Verwaltungskreis Emmental,245,BE,2,de
426,3419,Biembach im Emmental,Hasle bei Burgdorf,406,Verwaltungskreis Emmental,245,BE,2,de
427,3412,Heimiswil,Heimiswil,407,Verwaltungskreis Emmental,245,BE,2,de
428,3413,Kaltacker,Heimiswil,407,Verwaltungskreis Emmental,245,BE,2,de
429,3429,Hellsau,Hellsau,408,Verwaltungskreis Emmental,245,BE,2,de
430,3324,Hindelbank,Hindelbank,409,Verwaltungskreis Emmental,245,BE,2,de
431,3324,Mötschwil,Hindelbank,409,Verwaltungskreis Emmental,245,BE,2,de
432,3429,Höchstetten,Höchstetten,410,Verwaltungskreis Emmental,245,BE,2,de
433,3309,Kernenried,Kernenried,411,Verwaltungskreis Emmental,245,BE,2,de
434,3422,Kirchberg BE,Kirchberg (BE),412,Verwaltungskreis Emmental,245,BE,2,de
435,3425,Koppigen,Koppigen,413,Verwaltungskreis Emmental,245,BE,2,de
436,3325,Hettiswil b. Hindelbank,Krauchthal,414,Verwaltungskreis Emmental,245,BE,2,de
437,3326,Krauchthal,Krauchthal,414,Verwaltungskreis Emmental,245,BE,2,de
438,3421,Lyssach,Lyssach,415,Verwaltungskreis Emmental,245,BE,2,de
439,3414,Oberburg,Oberburg,418,Verwaltungskreis Emmental,245,BE,2,de
440,3421,Lyssach,Oberburg,418,Verwaltungskreis Emmental,245,BE,2,de
441,3422,Rüdtligen,Rüdtligen-Alchenflüh,420,Verwaltungskreis Emmental,245,BE,2,de
442,3422,Alchenflüh,Rüdtligen-Alchenflüh,420,Verwaltungskreis Emmental,245,BE,2,de
443,3472,Rumendingen,Rumendingen,421,Verwaltungskreis Emmental,245,BE,2,de
444,3421,Rüti b. Lyssach,Rüti bei Lyssach,422,Verwaltungskreis Emmental,245,BE,2,de
445,3425,Willadingen,Willadingen,423,Verwaltungskreis Emmental,245,BE,2,de
446,3472,Wynigen,Wynigen,424,Verwaltungskreis Emmental,245,BE,2,de
447,3474,Rüedisbach,Wynigen,424,Verwaltungskreis Emmental,245,BE,2,de
448,2606,Corgémont,Corgémont,431,Arrondissement administratif Jura bernois,241,BE,2,fr
449,2610,Mont-Crosin,Cormoret,432,Arrondissement administratif Jura bernois,241,BE,2,fr
450,2612,Cormoret,Cormoret,432,Arrondissement administratif Jura bernois,241,BE,2,fr
451,2607,Cortébert,Cortébert,433,Arrondissement administratif Jura bernois,241,BE,2,fr
452,2608,Montagne-de-Courtelary,Cortébert,433,Arrondissement administratif Jura bernois,241,BE,2,fr
453,2608,Courtelary,Courtelary,434,Arrondissement administratif Jura bernois,241,BE,2,fr
454,2333,La Ferrière,La Ferrière,435,Arrondissement administratif Jura bernois,241,BE,2,fr
455,2723,Mont-Tramelan,Mont-Tramelan,437,Arrondissement administratif Jura bernois,241,BE,2,fr
456,2534,Orvin,Orvin,438,Arrondissement administratif Jura bernois,241,BE,2,fr
457,2534,Les Prés-d'Orvin,Orvin,438,Arrondissement administratif Jura bernois,241,BE,2,fr
458,2616,Renan BE,Renan (BE),441,Arrondissement administratif Jura bernois,241,BE,2,fr
459,2538,Romont BE,Romont (BE),442,Arrondissement administratif Jura bernois,241,BE,2,fr
460,2610,St-Imier,Saint-Imier,443,Arrondissement administratif Jura bernois,241,BE,2,fr
461,2610,Mont-Soleil,Saint-Imier,443,Arrondissement administratif Jura bernois,241,BE,2,fr
462,2610,Les Pontins,Saint-Imier,443,Arrondissement administratif Jura bernois,241,BE,2,fr
463,2605,Sonceboz-Sombeval,Sonceboz-Sombeval,444,Arrondissement administratif Jura bernois,241,BE,2,fr
464,2615,Sonvilier,Sonvilier,445,Arrondissement administratif Jura bernois,241,BE,2,fr
465,2615,Montagne-de-Sonvilier,Sonvilier,445,Arrondissement administratif Jura bernois,241,BE,2,fr
466,2720,Tramelan,Tramelan,446,Arrondissement administratif Jura bernois,241,BE,2,fr
467,2722,Les Reussilles,Tramelan,446,Arrondissement administratif Jura bernois,241,BE,2,fr
468,2613,Villeret,Villeret,448,Arrondissement administratif Jura bernois,241,BE,2,fr
469,2535,Frinvillier,Sauge,449,Arrondissement administratif Jura bernois,241,BE,2,fr
470,2536,Plagne,Sauge,449,Arrondissement administratif Jura bernois,241,BE,2,fr
471,2537,Vauffelin,Sauge,449,Arrondissement administratif Jura bernois,241,BE,2,fr
472,2603,Péry,Péry-La Heutte,450,Arrondissement administratif Jura bernois,241,BE,2,fr
473,2604,La Heutte,Péry-La Heutte,450,Arrondissement administratif Jura bernois,241,BE,2,fr
474,3237,Brüttelen,Brüttelen,491,Verwaltungskreis Seeland,243,BE,2,de
475,3235,Erlach,Erlach,492,Verwaltungskreis Seeland,243,BE,2,de
476,2577,Finsterhennen,Finsterhennen,493,Verwaltungskreis Seeland,243,BE,2,de
477,3238,Gals,Gals,494,Verwaltungskreis Seeland,243,BE,2,de
478,3236,Gampelen,Gampelen,495,Verwaltungskreis Seeland,243,BE,2,de
479,3232,Ins,Ins,496,Verwaltungskreis Seeland,243,BE,2,de
480,2576,Lüscherz,Lüscherz,497,Verwaltungskreis Seeland,243,BE,2,de
481,3225,Müntschemier,Müntschemier,498,Verwaltungskreis Seeland,243,BE,2,de
482,2577,Siselen BE,Siselen,499,Verwaltungskreis Seeland,243,BE,2,de
483,3226,Treiten,Treiten,500,Verwaltungskreis Seeland,243,BE,2,de
484,3233,Tschugg,Tschugg,501,Verwaltungskreis Seeland,243,BE,2,de
485,3234,Vinelz,Vinelz,502,Verwaltungskreis Seeland,243,BE,2,de
486,3315,Bätterkinden,Bätterkinden,533,Verwaltungskreis Emmental,245,BE,2,de
487,3315,Kräiligen,Bätterkinden,533,Verwaltungskreis Emmental,245,BE,2,de
488,3053,Deisswil b. Münchenbuchsee,Deisswil bei Münchenbuchsee,535,Verwaltungskreis Bern-Mittelland,246,BE,2,de
489,3053,Diemerswil,Diemerswil,536,Verwaltungskreis Bern-Mittelland,246,BE,2,de
490,3306,Etzelkofen,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
491,3308,Grafenried,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
492,3309,Zauggenried,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
493,3312,Fraubrunnen,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
494,3313,Büren zum Hof,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
495,3314,Schalunen,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
496,3317,Limpach,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
497,3317,Mülchi,Fraubrunnen,538,Verwaltungskreis Bern-Mittelland,246,BE,2,de
498,3303,Jegenstorf,Jegenstorf,540,Verwaltungskreis Bern-Mittelland,246,BE,2,de
499,3303,Münchringen,Jegenstorf,540,Verwaltungskreis Bern-Mittelland,246,BE,2,de
500,3303,Ballmoos,Jegenstorf,540,Verwaltungskreis Bern-Mittelland,246,BE,2,de
501,3305,Scheunen,Jegenstorf,540,Verwaltungskreis Bern-Mittelland,246,BE,2,de
502,3305,Iffwil,Iffwil,541,Verwaltungskreis Bern-Mittelland,246,BE,2,de
503,3322,Mattstetten,Mattstetten,543,Verwaltungskreis Bern-Mittelland,246,BE,2,de
504,3302,Moosseedorf,Moosseedorf,544,Verwaltungskreis Bern-Mittelland,246,BE,2,de
505,3053,Münchenbuchsee,Münchenbuchsee,546,Verwaltungskreis Bern-Mittelland,246,BE,2,de
506,3322,Urtenen-Schönbühl,Urtenen-Schönbühl,551,Verwaltungskreis Bern-Mittelland,246,BE,2,de
507,3427,Utzenstorf,Utzenstorf,552,Verwaltungskreis Emmental,245,BE,2,de
508,3053,Wiggiswil,Wiggiswil,553,Verwaltungskreis Bern-Mittelland,246,BE,2,de
509,3428,Wiler b. Utzenstorf,Wiler bei Utzenstorf,554,Verwaltungskreis Emmental,245,BE,2,de
510,4564,Zielebach,Zielebach,556,Verwaltungskreis Emmental,245,BE,2,de
511,3303,Zuzwil BE,Zuzwil (BE),557,Verwaltungskreis Bern-Mittelland,246,BE,2,de
512,3715,Adelboden,Adelboden,561,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
513,3703,Aeschi b. Spiez,Aeschi bei Spiez,562,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
514,3703,Aeschiried,Aeschi bei Spiez,562,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
515,3711,Emdthal,Aeschi bei Spiez,562,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
516,3714,Frutigen,Frutigen,563,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
517,3724,Ried (Frutigen),Frutigen,563,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
518,3725,Achseten,Frutigen,563,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
519,3716,Kandergrund,Kandergrund,564,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
520,3717,Blausee-Mitholz,Kandergrund,564,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
521,3718,Kandersteg,Kandersteg,565,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
522,3704,Krattigen,Krattigen,566,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
523,3711,Mülenen,Reichenbach im Kandertal,567,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
524,3713,Reichenbach im Kandertal,Reichenbach im Kandertal,567,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
525,3714,Wengi b. Frutigen,Reichenbach im Kandertal,567,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
526,3722,Scharnachtal,Reichenbach im Kandertal,567,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
527,3723,Kiental,Reichenbach im Kandertal,567,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
528,3800,Sundlauenen,Beatenberg,571,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
529,3803,Beatenberg,Beatenberg,571,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
530,3806,Bönigen b. Interlaken,Bönigen,572,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
531,3855,Brienz BE,Brienz (BE),573,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
532,3855,Axalp,Brienz (BE),573,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
533,3856,Brienzwiler,Brienzwiler,574,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
534,3707,Därligen,Därligen,575,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
535,3816,Burglauenen,Grindelwald,576,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
536,3818,Grindelwald,Grindelwald,576,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
537,3814,Gsteigwiler,Gsteigwiler,577,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
538,3812,Wilderswil,Gündlischwand,578,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
539,3815,Zweilütschinen,Gündlischwand,578,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
540,3815,Gündlischwand,Gündlischwand,578,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
541,3804,Habkern,Habkern,579,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
542,3858,Hofstetten b. Brienz,Hofstetten bei Brienz,580,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
543,3800,Interlaken,Interlaken,581,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
544,3807,Iseltwald,Iseltwald,582,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
545,3822,Lauterbrunnen,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
546,3822,Isenfluh,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
547,3823,Wengen,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
548,3823,Kleine Scheidegg,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
549,3823,Eigergletscher,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
550,3824,Stechelberg,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
551,3825,Mürren,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
552,3826,Gimmelwald,Lauterbrunnen,584,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
553,3706,Leissigen,Leissigen,585,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
554,3816,Lütschental,Lütschental,586,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
555,3800,Matten b. Interlaken,Matten bei Interlaken,587,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
556,3853,Niederried b. Interlaken,Niederried bei Interlaken,588,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
557,3854,Oberried am Brienzersee,Oberried am Brienzersee,589,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
558,3805,Goldswil b. Interlaken,Ringgenberg (BE),590,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
559,3852,Ringgenberg BE,Ringgenberg (BE),590,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
560,3813,Saxeten,Saxeten,591,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
561,3855,Schwanden b. Brienz,Schwanden bei Brienz,592,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
562,3800,Unterseen,Unterseen,593,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
563,3812,Wilderswil,Wilderswil,594,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
564,3508,Arni BE,Arni (BE),602,Verwaltungskreis Bern-Mittelland,246,BE,2,de
565,3507,Biglen,Biglen,603,Verwaltungskreis Bern-Mittelland,246,BE,2,de
566,3533,Bowil,Bowil,605,Verwaltungskreis Bern-Mittelland,246,BE,2,de
567,3671,Brenzikofen,Brenzikofen,606,Verwaltungskreis Bern-Mittelland,246,BE,2,de
568,3510,Freimettigen,Freimettigen,607,Verwaltungskreis Bern-Mittelland,246,BE,2,de
569,3082,Schlosswil,Grosshöchstetten,608,Verwaltungskreis Bern-Mittelland,246,BE,2,de
570,3506,Grosshöchstetten,Grosshöchstetten,608,Verwaltungskreis Bern-Mittelland,246,BE,2,de
571,3510,Häutligen,Häutligen,609,Verwaltungskreis Bern-Mittelland,246,BE,2,de
572,3671,Herbligen,Herbligen,610,Verwaltungskreis Bern-Mittelland,246,BE,2,de
573,3629,Kiesen,Kiesen,611,Verwaltungskreis Bern-Mittelland,246,BE,2,de
574,3503,Gysenstein,Konolfingen,612,Verwaltungskreis Bern-Mittelland,246,BE,2,de
575,3510,Konolfingen,Konolfingen,612,Verwaltungskreis Bern-Mittelland,246,BE,2,de
576,3434,Obergoldbach,Landiswil,613,Verwaltungskreis Bern-Mittelland,246,BE,2,de
577,3434,Landiswil,Landiswil,613,Verwaltungskreis Bern-Mittelland,246,BE,2,de
578,3673,Linden,Linden,614,Verwaltungskreis Bern-Mittelland,246,BE,2,de
579,3532,Mirchel,Mirchel,615,Verwaltungskreis Bern-Mittelland,246,BE,2,de
580,3083,Trimstein,Münsingen,616,Verwaltungskreis Bern-Mittelland,246,BE,2,de
581,3110,Münsingen,Münsingen,616,Verwaltungskreis Bern-Mittelland,246,BE,2,de
582,3111,Tägertschi,Münsingen,616,Verwaltungskreis Bern-Mittelland,246,BE,2,de
583,3504,Niederhünigen,Niederhünigen,617,Verwaltungskreis Bern-Mittelland,246,BE,2,de
584,3672,Oberdiessbach,Oberdiessbach,619,Verwaltungskreis Bern-Mittelland,246,BE,2,de
585,3672,Aeschlen b. Oberdiessbach,Oberdiessbach,619,Verwaltungskreis Bern-Mittelland,246,BE,2,de
586,3674,Bleiken b. Oberdiessbach,Oberdiessbach,619,Verwaltungskreis Bern-Mittelland,246,BE,2,de
587,3531,Oberthal,Oberthal,620,Verwaltungskreis Bern-Mittelland,246,BE,2,de
588,3629,Oppligen,Oppligen,622,Verwaltungskreis Bern-Mittelland,246,BE,2,de
589,3113,Rubigen,Rubigen,623,Verwaltungskreis Bern-Mittelland,246,BE,2,de
590,3512,Walkringen,Walkringen,626,Verwaltungskreis Bern-Mittelland,246,BE,2,de
591,3513,Bigenthal,Walkringen,626,Verwaltungskreis Bern-Mittelland,246,BE,2,de
592,3075,Rüfenacht BE,Worb,627,Verwaltungskreis Bern-Mittelland,246,BE,2,de
593,3075,Vielbringen b. Worb,Worb,627,Verwaltungskreis Bern-Mittelland,246,BE,2,de
594,3076,Worb,Worb,627,Verwaltungskreis Bern-Mittelland,246,BE,2,de
595,3077,Enggistein,Worb,627,Verwaltungskreis Bern-Mittelland,246,BE,2,de
596,3078,Richigen,Worb,627,Verwaltungskreis Bern-Mittelland,246,BE,2,de
597,3532,Zäziwil,Zäziwil,628,Verwaltungskreis Bern-Mittelland,246,BE,2,de
598,3504,Oberhünigen,Oberhünigen,629,Verwaltungskreis Bern-Mittelland,246,BE,2,de
599,3112,Allmendingen b. Bern,Allmendingen,630,Verwaltungskreis Bern-Mittelland,246,BE,2,de
600,3114,Wichtrach,Wichtrach,632,Verwaltungskreis Bern-Mittelland,246,BE,2,de
601,3206,Rizenbach,Ferenbalm,662,Verwaltungskreis Bern-Mittelland,246,BE,2,de
602,3206,Ferenbalm,Ferenbalm,662,Verwaltungskreis Bern-Mittelland,246,BE,2,de
603,3206,Biberen,Ferenbalm,662,Verwaltungskreis Bern-Mittelland,246,BE,2,de
604,3206,Gammen,Ferenbalm,662,Verwaltungskreis Bern-Mittelland,246,BE,2,de
605,3202,Frauenkappelen,Frauenkappelen,663,Verwaltungskreis Bern-Mittelland,246,BE,2,de
606,3208,Gurbrü,Gurbrü,665,Verwaltungskreis Bern-Mittelland,246,BE,2,de
607,3179,Kriechenwil,Kriechenwil,666,Verwaltungskreis Bern-Mittelland,246,BE,2,de
608,3177,Laupen BE,Laupen,667,Verwaltungskreis Bern-Mittelland,246,BE,2,de
609,3203,Mühleberg,Mühleberg,668,Verwaltungskreis Bern-Mittelland,246,BE,2,de
610,3204,Rosshäusern,Mühleberg,668,Verwaltungskreis Bern-Mittelland,246,BE,2,de
611,3205,Gümmenen,Mühleberg,668,Verwaltungskreis Bern-Mittelland,246,BE,2,de
